,Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss
331,0,37,2,35,0.8571428571428571,0.02695155330002308
332,0,37,5,24,0.875,0.025981860235333443
333,0,38,1,31,0.9032258064516129,0.018310094252228737
334,0,38,0,31,0.7419354838709677,0.027516014873981476
335,0,38,9,14,0.5,0.13654252886772156
336,0,38,6,23,0.0,0.08628503978252411
337,0,38,8,32,0.65625,0.03595244884490967
338,0,38,3,38,0.5,0.028687601909041405
339,0,38,5,10,0.9,0.06573135405778885
340,0,38,7,6,0.6666666666666666,0.17321081459522247
341,0,38,2,11,0.7272727272727273,0.08830901235342026
342,0,38,4,1,0.0,1.1026930809020996
343,0,39,9,17,0.11764705882352941,0.11144421249628067
344,0,39,4,49,0.2653061224489796,0.031211331486701965
345,0,39,5,14,0.6428571428571429,0.05403422564268112
346,0,39,1,24,0.6666666666666666,0.044617895036935806
347,0,39,0,21,0.6190476190476191,0.061442017555236816
348,0,39,6,45,0.022222222222222223,0.04146678373217583
349,0,39,8,17,0.4117647058823529,0.07837551087141037
350,0,39,7,58,0.4827586206896552,0.019160587340593338
351,0,39,2,24,0.8333333333333334,0.0392228439450264
352,0,39,3,7,0.5714285714285714,0.17887543141841888
353,0,40,9,54,0.2962962962962963,0.034532226622104645
354,0,40,7,34,0.6470588235294118,0.031372882425785065
355,0,40,2,56,0.8214285714285714,0.016621042042970657
356,0,40,8,35,0.6,0.03850584104657173
357,0,40,1,31,0.6774193548387096,0.030083807185292244
358,0,40,4,4,0.25,0.3371420204639435
359,0,40,3,3,0.6666666666666666,0.25942501425743103
360,0,40,6,1,0.0,1.6353142261505127
361,0,40,0,4,0.25,0.3810264468193054
362,0,41,8,62,0.5806451612903226,0.02283565327525139
363,0,41,9,24,0.2916666666666667,0.06996268033981323
364,0,41,2,47,0.7446808510638298,0.02104831486940384
365,0,41,0,10,0.9,0.06626609712839127
366,0,41,7,7,0.2857142857142857,0.2108432501554489
367,0,41,4,2,0.5,0.526593804359436
368,0,41,5,7,1.0,0.04268394783139229
369,0,41,3,11,0.6363636363636364,0.09316208958625793
370,0,41,6,3,0.0,0.6703031063079834
371,0,42,0,131,0.7938931297709924,0.006845234427601099
372,0,42,1,58,0.8448275862068966,0.010324180126190186
373,0,42,5,56,0.9285714285714286,0.00747910188511014
374,0,42,4,31,0.3548387096774194,0.04123483970761299
375,0,42,9,94,0.2872340425531915,0.01908757910132408
376,0,42,6,29,0.034482758620689655,0.07002346962690353
377,0,42,8,3,1.0,0.2807135581970215
378,0,42,2,33,0.7878787878787878,0.03135981783270836
379,0,42,7,2,1.0,0.3785635232925415
380,0,42,3,2,1.0,0.34437572956085205
381,0,43,0,20,1.0,0.027837853878736496
382,0,43,2,4,0.75,0.20713388919830322
383,0,43,3,8,0.625,0.1302020400762558
384,0,43,4,92,0.4891304347826087,0.014549052342772484
385,0,43,6,57,0.05263157894736842,0.033589236438274384
386,0,43,9,32,0.40625,0.05275866389274597
387,0,43,7,26,0.46153846153846156,0.043320175260305405
388,0,43,5,6,1.0,0.05384616553783417
389,0,43,1,33,0.8484848484848485,0.018680179491639137
390,0,43,8,5,1.0,0.1692970097064972
391,0,44,2,42,0.7380952380952381,0.025553379207849503
392,0,44,9,123,0.3333333333333333,0.013896532356739044
393,0,44,6,75,0.08,0.024650439620018005
394,0,44,1,37,0.8108108108108109,0.019113771617412567
395,0,44,4,63,0.5079365079365079,0.021155262365937233
396,0,44,5,37,1.0,0.010656085796654224
397,0,44,0,25,0.72,0.035039499402046204
398,0,44,3,12,0.6666666666666666,0.09180145710706711
399,0,44,7,10,0.3,0.1305208057165146
400,0,44,8,4,0.5,0.358137309551239
401,0,45,2,148,0.8378378378378378,0.006639829836785793
402,0,45,4,59,0.4406779661016949,0.024120906367897987
403,0,45,1,102,0.7843137254901961,0.007400423288345337
404,0,45,0,32,0.75,0.030381714925169945
405,0,45,3,22,0.7272727272727273,0.03847531974315643
406,0,46,9,41,0.21951219512195122,0.04575544595718384
407,0,46,2,26,0.8076923076923077,0.03818127140402794
408,0,46,3,56,0.7678571428571429,0.016365468502044678
409,0,46,1,6,0.6666666666666666,0.24263326823711395
410,0,46,4,60,0.4,0.02298450469970703
411,0,46,7,30,0.7,0.03648119419813156
412,0,46,0,16,0.875,0.051001984626054764
413,0,46,8,52,0.5961538461538461,0.02648167498409748
414,0,46,5,5,0.6,0.1683083474636078
415,0,46,6,7,0.14285714285714285,0.22985360026359558
416,0,47,5,13,0.6923076923076923,0.05140463635325432
417,0,47,8,38,0.7105263157894737,0.029046466574072838
418,0,47,7,22,0.5,0.048326730728149414
419,0,47,2,99,0.7474747474747475,0.01034130435436964
420,0,47,3,129,0.6356589147286822,0.007798962760716677
421,0,47,4,23,0.4782608695652174,0.05716967210173607
422,0,47,1,31,0.9354838709677419,0.016736160963773727
423,0,47,6,4,0.0,0.5208873748779297
