Epoch,Client_id,Class_id,Label_num,Test_acc,Test_loss,Comsume_time
0,45,4,59,0.13559322033898305,0.03727712109684944,0.30100107192993164
0,45,0,32,0.0,0.1737322360277176,0.30100107192993164
0,45,3,22,0.0,0.3020137548446655,0.30100107192993164
0,46,8,52,0.8076923076923077,0.01707422360777855,0.30100107192993164
0,46,2,26,0.0,0.10584105551242828,0.30100107192993164
0,46,4,60,0.11666666666666667,0.0385117381811142,0.30100107192993164
0,46,1,6,0.0,0.3298618495464325,0.30100107192993164
0,46,9,41,0.0,0.0765058696269989,0.30100107192993164
0,46,0,16,0.0,0.34807565808296204,0.30100107192993164
0,46,3,56,0.0,0.12061040103435516,0.30100107192993164
0,46,6,7,0.0,0.440786749124527,0.30100107192993164
0,46,7,30,0.0,0.13642320036888123,0.30100107192993164
0,46,5,5,0.0,0.7254045009613037,0.30100107192993164
0,47,5,13,0.0,0.2607100009918213,0.30100107192993164
0,47,2,99,0.020202020202020204,0.026922795921564102,0.30100107192993164
0,47,3,129,0.0,0.05098550394177437,0.30100107192993164
0,47,7,22,0.0,0.1895708441734314,0.30100107192993164
0,47,8,38,0.9210526315789473,0.018743213266134262,0.30100107192993164
0,47,1,31,0.06451612903225806,0.06674815714359283,0.30100107192993164
0,47,6,4,0.0,0.7375381588935852,0.30100107192993164
0,47,4,23,0.17391304347826086,0.09198830276727676,0.30100107192993164
0,48,5,19,0.0,0.17149218916893005,0.30100107192993164
0,48,0,79,0.0,0.06877978146076202,0.30100107192993164
0,48,8,99,0.8686868686868687,0.008543015457689762,0.30100107192993164
0,48,4,20,0.2,0.10821808874607086,0.30100107192993164
0,48,2,46,0.021739130434782608,0.05798659101128578,0.30100107192993164
0,48,7,28,0.0,0.1501678079366684,0.30100107192993164
0,48,6,29,0.0,0.10597489774227142,0.30100107192993164
0,48,1,11,0.09090909090909091,0.18217812478542328,0.30100107192993164
0,48,3,17,0.0,0.36694157123565674,0.30100107192993164
0,49,8,100,0.85,0.008445527404546738,0.30100107192993164
0,49,6,90,0.0,0.03411013260483742,0.30100107192993164
0,49,7,67,0.0,0.06171345338225365,0.30100107192993164
0,49,3,75,0.0,0.0854506716132164,0.30100107192993164
0,49,0,33,0.0,0.17275738716125488,0.30100107192993164
0,49,1,13,0.07692307692307693,0.16918833553791046,0.30100107192993164
0,49,5,36,0.027777777777777776,0.08996699005365372,0.30100107192993164
